"ano","mes","cidade","quantidade.assessor"
"2015","08","Santa Rita",88
"2015","09","Santa Rita",88
"2015","10","Santa Rita",88
"2015","11","Santa Rita",88
"2015","02","Santa Rita",87
"2015","12","Campina Grande",79
"2015","11","Campina Grande",75
"2015","10","Campina Grande",74
"2015","09","Campina Grande",72
"2015","08","Campina Grande",71
"2015","07","Campina Grande",69
"2015","06","Campina Grande",62
"2015","05","Campina Grande",60
"2015","04","Campina Grande",58
"2015","01","Santa Rita",57
"2015","01","Conde",51
"2015","03","Conde",50
"2015","09","Conde",50
"2015","10","Conde",50
"2015","11","Conde",50
"2015","12","Conde",50
"2015","01","Cabedelo",49
"2015","02","Cabedelo",49
"2015","03","Cabedelo",49
"2015","04","Cabedelo",49
"2015","05","Cabedelo",49
"2015","06","Cabedelo",49
"2015","07","Cabedelo",49
"2015","08","Cabedelo",49
"2015","09","Cabedelo",49
"2015","10","Cabedelo",49
"2015","11","Cabedelo",49
"2015","12","Cabedelo",49
"2015","04","Conde",48
"2015","05","Conde",48
"2015","06","Conde",48
"2015","07","Conde",48
"2015","08","Conde",48
"2015","03","Campina Grande",46
"2015","02","Conde",44
"2015","06","Sapé",34
"2015","07","Sapé",33
"2015","12","Sapé",33
"2015","01","Queimadas",32
"2015","03","Sapé",32
"2015","04","Sapé",32
"2015","05","Sapé",32
"2015","08","Sapé",32
"2015","09","Sapé",32
"2015","10","Sapé",32
"2015","11","Sapé",32
"2015","01","Guarabira",31
"2015","01","Sapé",31
"2015","02","Sapé",31
"2015","02","Guarabira",29
"2015","03","Guarabira",29
"2015","05","Guarabira",29
"2015","06","Guarabira",29
"2015","09","Guarabira",29
"2015","10","Guarabira",29
"2015","11","Guarabira",29
"2015","12","Guarabira",29
"2015","04","Guarabira",28
"2015","02","Campina Grande",27
"2015","07","Guarabira",27
"2015","08","Guarabira",27
"2015","12","Bayeux",24
"2015","01","Pedras de Fogo",22
"2015","02","Pedras de Fogo",22
"2015","03","Pedras de Fogo",22
"2015","04","Bayeux",22
"2015","04","Pedras de Fogo",22
"2015","05","Bayeux",22
"2015","05","Pedras de Fogo",22
"2015","06","Bayeux",22
"2015","06","Pedras de Fogo",22
"2015","07","Bayeux",22
"2015","07","Pedras de Fogo",22
"2015","08","Bayeux",22
"2015","08","Pedras de Fogo",22
"2015","09","Bayeux",22
"2015","09","Pedras de Fogo",22
"2015","10","Bayeux",22
"2015","10","Pedras de Fogo",22
"2015","11","Bayeux",22
"2015","11","Pedras de Fogo",22
"2015","12","Pedras de Fogo",22
"2015","01","Monteiro",20
"2015","02","Monteiro",20
"2015","03","Bayeux",20
"2015","03","Monteiro",20
"2015","04","Monteiro",20
"2015","05","Monteiro",20
"2015","06","Monteiro",20
"2015","07","Monteiro",20
"2015","08","Monteiro",20
"2015","09","Monteiro",20
"2015","10","Monteiro",20
"2015","11","Monteiro",20
"2015","12","Monteiro",20
"2015","09","Belém",18
"2015","10","Belém",18
"2015","11","Belém",18
"2015","12","Belém",18
"2015","02","Caaporã",17
"2015","02","Mamanguape",17
"2015","03","Caaporã",17
"2015","03","Mamanguape",17
"2015","04","Caaporã",17
"2015","04","Mamanguape",17
"2015","05","Caaporã",17
"2015","05","Mamanguape",17
"2015","06","Caaporã",17
"2015","06","Mamanguape",17
"2015","07","Caaporã",17
"2015","07","Mamanguape",17
"2015","08","Mamanguape",17
"2015","09","Mamanguape",17
"2015","10","Mamanguape",17
"2015","11","Mamanguape",17
"2015","12","Mamanguape",17
"2015","01","Belém",16
"2015","01","Caaporã",16
"2015","01","Mamanguape",16
"2015","02","Belém",16
"2015","03","Belém",16
"2015","04","Belém",16
"2015","05","Belém",16
"2015","06","Belém",16
"2015","07","Belém",16
"2015","08","Belém",16
"2015","01","Catolé do Rocha",15
"2015","11","Esperança",15
"2015","01","Esperança",14
"2015","02","Catolé do Rocha",14
"2015","02","Esperança",14
"2015","02","Queimadas",14
"2015","03","Catolé do Rocha",14
"2015","03","Esperança",14
"2015","03","Queimadas",14
"2015","04","Catolé do Rocha",14
"2015","04","Esperança",14
"2015","04","Queimadas",14
"2015","05","Catolé do Rocha",14
"2015","05","Esperança",14
"2015","05","Queimadas",14
"2015","06","Catolé do Rocha",14
"2015","06","Esperança",14
"2015","06","Queimadas",14
"2015","07","Catolé do Rocha",14
"2015","07","Esperança",14
"2015","07","Queimadas",14
"2015","08","Catolé do Rocha",14
"2015","08","Esperança",14
"2015","08","Queimadas",14
"2015","09","Catolé do Rocha",14
"2015","09","Esperança",14
"2015","09","Queimadas",14
"2015","10","Catolé do Rocha",14
"2015","10","Esperança",14
"2015","10","Queimadas",14
"2015","11","Catolé do Rocha",14
"2015","11","Queimadas",14
"2015","12","Catolé do Rocha",14
"2015","12","Esperança",14
"2015","12","Queimadas",14
"2015","12","Caaporã",13
"2015","12","Maturéia",13
"2015","01","Araçagi",12
"2015","01","Bayeux",12
"2015","01","Campina Grande",12
"2015","01","São José de Piranhas",12
"2015","02","Araçagi",12
"2015","02","Bayeux",12
"2015","02","São José de Piranhas",12
"2015","02","Solânea",12
"2015","03","Araçagi",12
"2015","03","Mulungu",12
"2015","03","São José de Piranhas",12
"2015","03","Solânea",12
"2015","04","Araçagi",12
"2015","04","São José de Piranhas",12
"2015","04","Solânea",12
"2015","05","Araçagi",12
"2015","05","Araruna",12
"2015","05","São José de Piranhas",12
"2015","06","Araçagi",12
"2015","06","São José de Piranhas",12
"2015","07","Araçagi",12
"2015","07","São José de Piranhas",12
"2015","08","Araçagi",12
"2015","08","Caaporã",12
"2015","08","São José de Piranhas",12
"2015","09","Araçagi",12
"2015","09","Caaporã",12
"2015","09","São José de Piranhas",12
"2015","10","Alhandra",12
"2015","10","Araçagi",12
"2015","10","Caaporã",12
"2015","10","Maturéia",12
"2015","10","Mulungu",12
"2015","10","São José de Piranhas",12
"2015","11","Alhandra",12
"2015","11","Araçagi",12
"2015","11","Boa Vista",12
"2015","11","Caaporã",12
"2015","11","Maturéia",12
"2015","11","Mulungu",12
"2015","11","São José de Piranhas",12
"2015","12","Alhandra",12
"2015","12","São José de Piranhas",12
"2015","01","Alhandra",11
"2015","01","Araruna",11
"2015","01","Boa Vista",11
"2015","01","Itabaiana",11
"2015","01","Rio Tinto",11
"2015","01","Sousa",11
"2015","02","Alhandra",11
"2015","02","Araruna",11
"2015","02","Boa Vista",11
"2015","02","Itabaiana",11
"2015","02","Juazeirinho",11
"2015","02","Mulungu",11
"2015","02","Rio Tinto",11
"2015","02","Sousa",11
"2015","03","Alhandra",11
"2015","03","Araruna",11
"2015","03","Boa Vista",11
"2015","03","Itabaiana",11
"2015","03","Juazeirinho",11
"2015","03","Mataraca",11
"2015","03","Maturéia",11
"2015","03","Rio Tinto",11
"2015","03","Sousa",11
"2015","04","Alhandra",11
"2015","04","Araruna",11
"2015","04","Boa Vista",11
"2015","04","Itabaiana",11
"2015","04","Juazeirinho",11
"2015","04","Maturéia",11
"2015","04","Mulungu",11
"2015","04","Rio Tinto",11
"2015","04","Sousa",11
"2015","05","Alhandra",11
"2015","05","Boa Vista",11
"2015","05","Itabaiana",11
"2015","05","Juazeirinho",11
"2015","05","Maturéia",11
"2015","05","Mulungu",11
"2015","05","Rio Tinto",11
"2015","05","Sousa",11
"2015","06","Alhandra",11
"2015","06","Araruna",11
"2015","06","Boa Vista",11
"2015","06","Desterro",11
"2015","06","Itabaiana",11
"2015","06","Juazeirinho",11
"2015","06","Maturéia",11
"2015","06","Mulungu",11
"2015","06","Rio Tinto",11
"2015","06","Sousa",11
"2015","07","Alhandra",11
"2015","07","Araruna",11
"2015","07","Boa Vista",11
"2015","07","Itabaiana",11
"2015","07","Juazeirinho",11
"2015","07","Maturéia",11
"2015","07","Mulungu",11
"2015","07","Rio Tinto",11
"2015","07","Sousa",11
"2015","08","Alhandra",11
"2015","08","Arara",11
"2015","08","Araruna",11
"2015","08","Boa Vista",11
"2015","08","Itabaiana",11
"2015","08","Juazeirinho",11
"2015","08","Maturéia",11
"2015","08","Mulungu",11
"2015","08","Rio Tinto",11
"2015","08","Sousa",11
"2015","09","Alhandra",11
"2015","09","Arara",11
"2015","09","Araruna",11
"2015","09","Boa Vista",11
"2015","09","Itabaiana",11
"2015","09","Juazeirinho",11
"2015","09","Maturéia",11
"2015","09","Mulungu",11
"2015","09","Rio Tinto",11
"2015","09","Sousa",11
"2015","10","Arara",11
"2015","10","Araruna",11
"2015","10","Boa Vista",11
"2015","10","Itabaiana",11
"2015","10","Juazeirinho",11
"2015","10","Rio Tinto",11
"2015","10","Sousa",11
"2015","11","Arara",11
"2015","11","Araruna",11
"2015","11","Itabaiana",11
"2015","11","Juazeirinho",11
"2015","11","Rio Tinto",11
"2015","11","Sousa",11
"2015","12","Arara",11
"2015","12","Araruna",11
"2015","12","Boa Vista",11
"2015","12","Itabaiana",11
"2015","12","Itaporanga",11
"2015","12","Juazeirinho",11
"2015","12","Mulungu",11
"2015","12","Rio Tinto",11
"2015","12","Sousa",11
"2015","01","Itatuba",10
"2015","01","Jacaraú",10
"2015","01","Juazeirinho",10
"2015","01","Lucena",10
"2015","01","Mulungu",10
"2015","01","São José de Princesa",10
"2015","02","Arara",10
"2015","02","Itatuba",10
"2015","02","Jacaraú",10
"2015","02","Maturéia",10
"2015","02","São José de Princesa",10
"2015","03","Arara",10
"2015","03","Itatuba",10
"2015","03","Jacaraú",10
"2015","03","São José de Princesa",10
"2015","04","Arara",10
"2015","04","Itatuba",10
"2015","04","São José de Princesa",10
"2015","05","Arara",10
"2015","05","Itatuba",10
"2015","05","São José de Princesa",10
"2015","06","Arara",10
"2015","06","Itatuba",10
"2015","06","São José de Princesa",10
"2015","07","Arara",10
"2015","07","Desterro",10
"2015","07","Itatuba",10
"2015","07","São José de Princesa",10
"2015","08","Itatuba",10
"2015","08","São José de Princesa",10
"2015","09","Itatuba",10
"2015","09","São José de Princesa",10
"2015","10","Itatuba",10
"2015","10","Pitimbu",10
"2015","10","São José de Princesa",10
"2015","11","Itatuba",10
"2015","11","Pitimbu",10
"2015","11","São José de Princesa",10
"2015","12","Araçagi",10
"2015","12","Bananeiras",10
"2015","12","Pitimbu",10
"2015","12","São José de Princesa",10
"2015","01","Arara",9
"2015","01","Desterro",9
"2015","01","Mataraca",9
"2015","01","Maturéia",9
"2015","01","Riachão do Poço",9
"2015","02","Desterro",9
"2015","02","Lucena",9
"2015","02","Mataraca",9
"2015","02","Riachão do Poço",9
"2015","03","Desterro",9
"2015","03","Lucena",9
"2015","03","Riachão do Poço",9
"2015","04","Desterro",9
"2015","04","Lucena",9
"2015","04","Mataraca",9
"2015","04","Riachão do Poço",9
"2015","04","São João do Rio do Peixe",9
"2015","05","Desterro",9
"2015","05","Lucena",9
"2015","05","Mataraca",9
"2015","05","Riachão do Poço",9
"2015","05","São João do Rio do Peixe",9
"2015","06","Bananeiras",9
"2015","06","Lucena",9
"2015","06","Mataraca",9
"2015","06","Princesa Isabel",9
"2015","06","Riachão do Poço",9
"2015","06","São João do Rio do Peixe",9
"2015","07","Brejo do Cruz",9
"2015","07","Lucena",9
"2015","07","Mataraca",9
"2015","07","Princesa Isabel",9
"2015","07","Riachão do Poço",9
"2015","07","São João do Rio do Peixe",9
"2015","08","Brejo do Cruz",9
"2015","08","Desterro",9
"2015","08","Lucena",9
"2015","08","Mataraca",9
"2015","08","Princesa Isabel",9
"2015","08","Riachão do Poço",9
"2015","08","São João do Rio do Peixe",9
"2015","09","Bananeiras",9
"2015","09","Desterro",9
"2015","09","Lucena",9
"2015","09","Mataraca",9
"2015","09","Princesa Isabel",9
"2015","09","Riachão do Poço",9
"2015","09","São João do Rio do Peixe",9
"2015","10","Bananeiras",9
"2015","10","Brejo do Cruz",9
"2015","10","Desterro",9
"2015","10","Lucena",9
"2015","10","Mataraca",9
"2015","10","Princesa Isabel",9
"2015","10","Riachão do Poço",9
"2015","10","São João do Rio do Peixe",9
"2015","11","Bananeiras",9
"2015","11","Brejo do Cruz",9
"2015","11","Desterro",9
"2015","11","Lucena",9
"2015","11","Mataraca",9
"2015","11","Princesa Isabel",9
"2015","11","Riachão do Poço",9
"2015","11","São João do Rio do Peixe",9
"2015","12","Brejo do Cruz",9
"2015","12","Cajazeiras",9
"2015","12","Desterro",9
"2015","12","Lucena",9
"2015","12","Mataraca",9
"2015","12","Princesa Isabel",9
"2015","12","Riachão do Poço",9
"2015","12","São João do Rio do Peixe",9
"2015","01","Gurinhém",8
"2015","01","Itaporanga",8
"2015","01","Lagoa",8
"2015","01","Princesa Isabel",8
"2015","01","Serra da Raiz",8
"2015","02","Cajazeiras",8
"2015","02","Gurinhém",8
"2015","02","Lagoa",8
"2015","02","Serra da Raiz",8
"2015","03","Bananeiras",8
"2015","03","Cajazeiras",8
"2015","03","Gurinhém",8
"2015","03","Lagoa",8
"2015","03","Serra da Raiz",8
"2015","04","Bananeiras",8
"2015","04","Cajazeiras",8
"2015","04","Gurinhém",8
"2015","04","Lagoa",8
"2015","04","Serra da Raiz",8
"2015","05","Bananeiras",8
"2015","05","Brejo do Cruz",8
"2015","05","Cajazeiras",8
"2015","05","Gurinhém",8
"2015","05","Lagoa",8
"2015","05","Princesa Isabel",8
"2015","05","Serra da Raiz",8
"2015","06","Brejo do Cruz",8
"2015","06","Cajazeiras",8
"2015","06","Gurinhém",8
"2015","06","Lagoa",8
"2015","06","Serra da Raiz",8
"2015","07","Bananeiras",8
"2015","07","Cajazeiras",8
"2015","07","Gurinhém",8
"2015","07","Lagoa",8
"2015","07","Serra da Raiz",8
"2015","08","Bananeiras",8
"2015","08","Cajazeiras",8
"2015","08","Gurinhém",8
"2015","08","Lagoa",8
"2015","08","Serra da Raiz",8
"2015","09","Brejo do Cruz",8
"2015","09","Cajazeiras",8
"2015","09","Gurinhém",8
"2015","09","Lagoa",8
"2015","09","Serra da Raiz",8
"2015","10","Cajazeiras",8
"2015","10","Gurinhém",8
"2015","10","Itaporanga",8
"2015","10","Lagoa",8
"2015","10","Marcação",8
"2015","10","Serra da Raiz",8
"2015","11","Cajazeiras",8
"2015","11","Gurinhém",8
"2015","11","Itaporanga",8
"2015","11","Lagoa",8
"2015","12","Gurinhém",8
"2015","12","Itatuba",8
"2015","01","Cajazeiras",7
"2015","01","Pitimbu",7
"2015","02","Itaporanga",7
"2015","02","Pitimbu",7
"2015","02","Princesa Isabel",7
"2015","03","Picuí",7
"2015","03","Pitimbu",7
"2015","03","Princesa Isabel",7
"2015","03","Santa Cecília",7
"2015","04","Jacaraú",7
"2015","04","Picuí",7
"2015","04","Pitimbu",7
"2015","04","Princesa Isabel",7
"2015","04","Santa Cecília",7
"2015","05","Jacaraú",7
"2015","05","Picuí",7
"2015","05","Pitimbu",7
"2015","05","Santa Cecília",7
"2015","06","Jacaraú",7
"2015","06","Picuí",7
"2015","06","Pitimbu",7
"2015","06","Santa Cecília",7
"2015","07","Jacaraú",7
"2015","07","Picuí",7
"2015","07","Pitimbu",7
"2015","07","Santa Cecília",7
"2015","08","Jacaraú",7
"2015","08","Picuí",7
"2015","08","Pitimbu",7
"2015","09","Picuí",7
"2015","09","Pitimbu",7
"2015","09","Santa Cecília",7
"2015","10","Jacaraú",7
"2015","10","Picuí",7
"2015","10","Santa Cecília",7
"2015","11","Santa Cecília",7
"2015","12","Lagoa",7
"2015","12","Santa Cecília",7
"2015","01","Santa Cecília",6
"2015","02","Bananeiras",6
"2015","02","Capim",6
"2015","02","Pedro Régis",6
"2015","02","Picuí",6
"2015","02","Santa Cecília",6
"2015","02","Serraria",6
"2015","03","Capim",6
"2015","03","Pedro Régis",6
"2015","03","Serraria",6
"2015","04","Pedro Régis",6
"2015","04","Serraria",6
"2015","05","Pedro Régis",6
"2015","05","Serraria",6
"2015","06","Patos",6
"2015","06","Pedro Régis",6
"2015","06","Riachão do Bacamarte",6
"2015","06","Serraria",6
"2015","07","Pedro Régis",6
"2015","07","São José dos Ramos",6
"2015","07","Serraria",6
"2015","08","Itaporanga",6
"2015","08","Pedro Régis",6
"2015","08","Santa Cecília",6
"2015","08","São José dos Ramos",6
"2015","08","Serraria",6
"2015","09","Itaporanga",6
"2015","09","Pedro Régis",6
"2015","09","São José dos Ramos",6
"2015","09","Serraria",6
"2015","10","Mogeiro",6
"2015","10","Pedro Régis",6
"2015","10","São José dos Ramos",6
"2015","10","Serraria",6
"2015","11","Mogeiro",6
"2015","11","São José dos Ramos",6
"2015","11","Serra da Raiz",6
"2015","11","Serraria",6
"2015","12","Mogeiro",6
"2015","12","São José dos Ramos",6
"2015","12","Serraria",6
"2015","01","Capim",5
"2015","01","Curral de Cima",5
"2015","01","Lagoa de Dentro",5
"2015","01","Logradouro",5
"2015","01","Patos",5
"2015","01","Serra Branca",5
"2015","02","Curral de Cima",5
"2015","02","Lagoa de Dentro",5
"2015","02","Logradouro",5
"2015","02","Mogeiro",5
"2015","02","Patos",5
"2015","02","Riachão do Bacamarte",5
"2015","02","Santo André",5
"2015","02","São José dos Ramos",5
"2015","02","Serra Branca",5
"2015","03","Cuitegi",5
"2015","03","Curral de Cima",5
"2015","03","Itaporanga",5
"2015","03","Lagoa de Dentro",5
"2015","03","Logradouro",5
"2015","03","Mogeiro",5
"2015","03","Patos",5
"2015","03","Pombal",5
"2015","03","Riachão do Bacamarte",5
"2015","03","Santo André",5
"2015","03","São José dos Ramos",5
"2015","03","Serra Branca",5
"2015","04","Capim",5
"2015","04","Cuitegi",5
"2015","04","Curral de Cima",5
"2015","04","Itaporanga",5
"2015","04","Juarez Távora",5
"2015","04","Lagoa de Dentro",5
"2015","04","Logradouro",5
"2015","04","Mogeiro",5
"2015","04","Patos",5
"2015","04","Pombal",5
"2015","04","Riachão do Bacamarte",5
"2015","04","Santo André",5
"2015","04","São José dos Ramos",5
"2015","04","Serra Branca",5
"2015","05","Capim",5
"2015","05","Cuitegi",5
"2015","05","Curral de Cima",5
"2015","05","Itaporanga",5
"2015","05","Juarez Távora",5
"2015","05","Lagoa de Dentro",5
"2015","05","Logradouro",5
"2015","05","Mogeiro",5
"2015","05","Patos",5
"2015","05","Pombal",5
"2015","05","Riachão do Bacamarte",5
"2015","05","Santo André",5
"2015","05","São José dos Cordeiros",5
"2015","05","São José dos Ramos",5
"2015","05","Serra Branca",5
"2015","06","Capim",5
"2015","06","Cuitegi",5
"2015","06","Curral de Cima",5
"2015","06","Itaporanga",5
"2015","06","Juarez Távora",5
"2015","06","Logradouro",5
"2015","06","Mogeiro",5
"2015","06","Pombal",5
"2015","06","Santo André",5
"2015","06","São José dos Cordeiros",5
"2015","06","São José dos Ramos",5
"2015","06","Serra Branca",5
"2015","07","Cuitegi",5
"2015","07","Curral de Cima",5
"2015","07","Itaporanga",5
"2015","07","Juarez Távora",5
"2015","07","Logradouro",5
"2015","07","Mogeiro",5
"2015","07","Patos",5
"2015","07","Riachão do Bacamarte",5
"2015","07","Santo André",5
"2015","07","São José dos Cordeiros",5
"2015","07","Serra Branca",5
"2015","08","Capim",5
"2015","08","Cuitegi",5
"2015","08","Curral de Cima",5
"2015","08","Juarez Távora",5
"2015","08","Logradouro",5
"2015","08","Mogeiro",5
"2015","08","Patos",5
"2015","08","Riachão do Bacamarte",5
"2015","08","Santo André",5
"2015","08","São José dos Cordeiros",5
"2015","08","Serra Branca",5
"2015","09","Capim",5
"2015","09","Cuitegi",5
"2015","09","Curral de Cima",5
"2015","09","Juarez Távora",5
"2015","09","Logradouro",5
"2015","09","Mogeiro",5
"2015","09","Patos",5
"2015","09","Santo André",5
"2015","09","São José dos Cordeiros",5
"2015","09","Serra Branca",5
"2015","10","Cuitegi",5
"2015","10","Curral de Cima",5
"2015","10","Juarez Távora",5
"2015","10","Logradouro",5
"2015","10","Patos",5
"2015","10","Riachão do Bacamarte",5
"2015","10","Santo André",5
"2015","10","São José dos Cordeiros",5
"2015","10","Serra Branca",5
"2015","11","Cuitegi",5
"2015","11","Curral de Cima",5
"2015","11","Juarez Távora",5
"2015","11","Logradouro",5
"2015","11","Patos",5
"2015","11","Pedro Régis",5
"2015","11","Riachão do Bacamarte",5
"2015","11","Santo André",5
"2015","11","São José dos Cordeiros",5
"2015","11","Serra Branca",5
"2015","12","Cuitegi",5
"2015","12","Curral de Cima",5
"2015","12","Dona Inês",5
"2015","12","Juarez Távora",5
"2015","12","Logradouro",5
"2015","12","Patos",5
"2015","12","Pedro Régis",5
"2015","12","Santo André",5
"2015","12","São José dos Cordeiros",5
"2015","12","Serra Branca",5
"2015","12","Serra da Raiz",5
"2015","01","Bom Sucesso",4
"2015","01","Cuitegi",4
"2015","01","Juarez Távora",4
"2015","01","Juripiranga",4
"2015","01","Mogeiro",4
"2015","01","Riachão do Bacamarte",4
"2015","01","Santo André",4
"2015","01","São José do Bonfim",4
"2015","01","São José dos Cordeiros",4
"2015","01","São José dos Ramos",4
"2015","02","Alagoa Grande",4
"2015","02","Bom Sucesso",4
"2015","02","Cuitegi",4
"2015","02","Juarez Távora",4
"2015","02","Juripiranga",4
"2015","02","Pombal",4
"2015","02","São José do Bonfim",4
"2015","02","São José dos Cordeiros",4
"2015","03","Alagoa Grande",4
"2015","03","Bom Sucesso",4
"2015","03","Juarez Távora",4
"2015","03","Juripiranga",4
"2015","03","São José do Bonfim",4
"2015","03","São José dos Cordeiros",4
"2015","04","Alagoa Grande",4
"2015","04","Bom Sucesso",4
"2015","04","Cuité de Mamanguape",4
"2015","04","Juripiranga",4
"2015","04","São José do Bonfim",4
"2015","05","Alagoa Grande",4
"2015","05","Bom Sucesso",4
"2015","05","Cuité de Mamanguape",4
"2015","05","Juripiranga",4
"2015","05","São José do Bonfim",4
"2015","06","Alagoa Grande",4
"2015","06","Bom Sucesso",4
"2015","06","Cuité de Mamanguape",4
"2015","06","Dona Inês",4
"2015","06","Juripiranga",4
"2015","06","São José do Bonfim",4
"2015","07","Alagoa Grande",4
"2015","07","Bom Sucesso",4
"2015","07","Capim",4
"2015","07","Cuité de Mamanguape",4
"2015","07","Juripiranga",4
"2015","07","Pombal",4
"2015","07","São José do Bonfim",4
"2015","08","Alagoa Grande",4
"2015","08","Bom Sucesso",4
"2015","08","Juripiranga",4
"2015","08","Pombal",4
"2015","08","São José do Bonfim",4
"2015","09","Alagoa Grande",4
"2015","09","Bom Sucesso",4
"2015","09","Juripiranga",4
"2015","09","Pombal",4
"2015","09","Riachão do Bacamarte",4
"2015","09","São José do Bonfim",4
"2015","10","Alagoa Grande",4
"2015","10","Bom Sucesso",4
"2015","10","Capim",4
"2015","10","Juripiranga",4
"2015","10","Pombal",4
"2015","10","São José do Bonfim",4
"2015","11","Alagoa Grande",4
"2015","11","Bom Sucesso",4
"2015","11","Capim",4
"2015","11","Juripiranga",4
"2015","11","Pombal",4
"2015","11","São José do Bonfim",4
"2015","12","Alagoa Grande",4
"2015","12","Aparecida",4
"2015","12","Bom Sucesso",4
"2015","12","Juripiranga",4
"2015","12","Pedra Branca",4
"2015","12","Pombal",4
"2015","12","Salgado de São Félix",4
"2015","12","São José de Caiana",4
"2015","12","São José do Bonfim",4
"2015","01","Aparecida",3
"2015","01","Bananeiras",3
"2015","01","Boqueirão",3
"2015","01","Lagoa Seca",3
"2015","01","Livramento",3
"2015","01","Pilõezinhos",3
"2015","01","Salgado de São Félix",3
"2015","01","São José de Caiana",3
"2015","01","Solânea",3
"2015","01","Umbuzeiro",3
"2015","02","Alagoinha",3
"2015","02","Aparecida",3
"2015","02","Boqueirão",3
"2015","02","Dona Inês",3
"2015","02","Livramento",3
"2015","02","Pilõezinhos",3
"2015","02","Pocinhos",3
"2015","02","Salgado de São Félix",3
"2015","02","São Bento",3
"2015","02","São João do Cariri",3
"2015","02","São José de Caiana",3
"2015","02","Tavares",3
"2015","02","Umbuzeiro",3
"2015","03","Alagoinha",3
"2015","03","Aparecida",3
"2015","03","Boqueirão",3
"2015","03","Dona Inês",3
"2015","03","Livramento",3
"2015","03","Pedra Branca",3
"2015","03","Pilar",3
"2015","03","Pilõezinhos",3
"2015","03","Pocinhos",3
"2015","03","Salgado de São Félix",3
"2015","03","São Bento",3
"2015","03","São João do Cariri",3
"2015","03","São José de Caiana",3
"2015","03","Tavares",3
"2015","03","Umbuzeiro",3
"2015","04","Alagoinha",3
"2015","04","Aparecida",3
"2015","04","Boqueirão",3
"2015","04","Dona Inês",3
"2015","04","Livramento",3
"2015","04","Pilar",3
"2015","04","Pilõezinhos",3
"2015","04","Pocinhos",3
"2015","04","Salgado de São Félix",3
"2015","04","São Bento",3
"2015","04","São João do Cariri",3
"2015","04","São José de Caiana",3
"2015","04","São José dos Cordeiros",3
"2015","04","Tavares",3
"2015","04","Umbuzeiro",3
"2015","05","Alagoinha",3
"2015","05","Aparecida",3
"2015","05","Boqueirão",3
"2015","05","Dona Inês",3
"2015","05","Livramento",3
"2015","05","Pedra Branca",3
"2015","05","Pilar",3
"2015","05","Pilõezinhos",3
"2015","05","Pocinhos",3
"2015","05","Salgado de São Félix",3
"2015","05","São Bento",3
"2015","05","São João do Cariri",3
"2015","05","São José de Caiana",3
"2015","05","Umbuzeiro",3
"2015","06","Alagoinha",3
"2015","06","Aparecida",3
"2015","06","Boqueirão",3
"2015","06","Livramento",3
"2015","06","Pedra Branca",3
"2015","06","Pilar",3
"2015","06","Pilõezinhos",3
"2015","06","Pocinhos",3
"2015","06","Salgado de São Félix",3
"2015","06","São Bento",3
"2015","06","São João do Cariri",3
"2015","06","São José de Caiana",3
"2015","06","Taperoá",3
"2015","06","Umbuzeiro",3
"2015","07","Alagoinha",3
"2015","07","Aparecida",3
"2015","07","Boqueirão",3
"2015","07","Dona Inês",3
"2015","07","Livramento",3
"2015","07","Pilar",3
"2015","07","Pilõezinhos",3
"2015","07","Pocinhos",3
"2015","07","Salgado de São Félix",3
"2015","07","São Bento",3
"2015","07","São João do Cariri",3
"2015","07","São José de Caiana",3
"2015","07","Tavares",3
"2015","07","Umbuzeiro",3
"2015","08","Alagoinha",3
"2015","08","Aparecida",3
"2015","08","Boqueirão",3
"2015","08","Dona Inês",3
"2015","08","Livramento",3
"2015","08","Pilar",3
"2015","08","Pilõezinhos",3
"2015","08","Pocinhos",3
"2015","08","Salgado de São Félix",3
"2015","08","São Bento",3
"2015","08","São João do Cariri",3
"2015","08","São José de Caiana",3
"2015","08","Tavares",3
"2015","08","Umbuzeiro",3
"2015","09","Alagoinha",3
"2015","09","Aparecida",3
"2015","09","Boqueirão",3
"2015","09","Dona Inês",3
"2015","09","Lagoa de Dentro",3
"2015","09","Pilar",3
"2015","09","Pilõezinhos",3
"2015","09","Pocinhos",3
"2015","09","Salgado de São Félix",3
"2015","09","São Bento",3
"2015","09","São João do Cariri",3
"2015","09","São José de Caiana",3
"2015","09","Tavares",3
"2015","09","Umbuzeiro",3
"2015","10","Alagoinha",3
"2015","10","Aparecida",3
"2015","10","Boqueirão",3
"2015","10","Dona Inês",3
"2015","10","Lagoa de Dentro",3
"2015","10","Pilar",3
"2015","10","Pilõezinhos",3
"2015","10","Pocinhos",3
"2015","10","Salgado de São Félix",3
"2015","10","São João do Cariri",3
"2015","10","São José de Caiana",3
"2015","10","Tavares",3
"2015","10","Umbuzeiro",3
"2015","11","Alagoinha",3
"2015","11","Aparecida",3
"2015","11","Boqueirão",3
"2015","11","Dona Inês",3
"2015","11","Pilar",3
"2015","11","Pocinhos",3
"2015","11","Salgado de São Félix",3
"2015","11","São João do Cariri",3
"2015","11","São José de Caiana",3
"2015","11","Tavares",3
"2015","11","Umbuzeiro",3
"2015","12","Alagoinha",3
"2015","12","Boqueirão",3
"2015","12","Capim",3
"2015","12","Lagoa de Dentro",3
"2015","12","Livramento",3
"2015","12","Pilar",3
"2015","12","Pocinhos",3
"2015","12","São Bento",3
"2015","12","São João do Cariri",3
"2015","12","São Miguel de Taipu",3
"2015","12","Tavares",3
