"ano","mes","cidade","orgao","de_tipocargo","quantidade"
"2011","03","Sumé","Câmara Municipal","Eletivo",8
"2011","04","Sumé","Câmara Municipal","Comissionado",1
"2011","04","Sumé","Câmara Municipal","Efetivo",4
"2011","04","Sumé","Câmara Municipal","Eletivo",8
"2011","05","Sumé","Câmara Municipal","Comissionado",1
"2011","05","Sumé","Câmara Municipal","Efetivo",4
"2011","05","Sumé","Câmara Municipal","Eletivo",8
"2011","06","Sumé","Câmara Municipal","Comissionado",1
"2011","06","Sumé","Câmara Municipal","Efetivo",4
"2011","06","Sumé","Câmara Municipal","Eletivo",8
"2011","07","Sumé","Câmara Municipal","Comissionado",1
"2011","07","Sumé","Câmara Municipal","Efetivo",4
"2011","07","Sumé","Câmara Municipal","Eletivo",8
"2011","08","Sumé","Câmara Municipal","Comissionado",1
"2011","08","Sumé","Câmara Municipal","Efetivo",4
"2011","08","Sumé","Câmara Municipal","Eletivo",9
"2011","09","Sumé","Câmara Municipal","Comissionado",2
"2011","09","Sumé","Câmara Municipal","Efetivo",4
"2011","09","Sumé","Câmara Municipal","Eletivo",8
"2011","10","Sumé","Câmara Municipal","Comissionado",2
"2011","10","Sumé","Câmara Municipal","Efetivo",3
"2011","10","Sumé","Câmara Municipal","Eletivo",8
"2011","11","Sumé","Câmara Municipal","Comissionado",2
"2011","11","Sumé","Câmara Municipal","Efetivo",3
"2011","11","Sumé","Câmara Municipal","Eletivo",8
"2011","12","Sumé","Câmara Municipal","Comissionado",2
"2011","12","Sumé","Câmara Municipal","Efetivo",3
"2011","12","Sumé","Câmara Municipal","Eletivo",8
"2012","01","Sumé","Câmara Municipal","Comissionado",2
"2012","01","Sumé","Câmara Municipal","Efetivo",3
"2012","01","Sumé","Câmara Municipal","Eletivo",8
"2012","02","Sumé","Câmara Municipal","Comissionado",3
"2012","02","Sumé","Câmara Municipal","Efetivo",3
"2012","02","Sumé","Câmara Municipal","Eletivo",8
"2012","03","Sumé","Câmara Municipal","Comissionado",3
"2012","03","Sumé","Câmara Municipal","Efetivo",3
"2012","03","Sumé","Câmara Municipal","Eletivo",8
"2012","04","Sumé","Câmara Municipal","Comissionado",4
"2012","04","Sumé","Câmara Municipal","Efetivo",3
"2012","04","Sumé","Câmara Municipal","Eletivo",8
"2012","05","Sumé","Câmara Municipal","Comissionado",4
"2012","05","Sumé","Câmara Municipal","Efetivo",3
"2012","05","Sumé","Câmara Municipal","Eletivo",8
"2012","06","Sumé","Câmara Municipal","Comissionado",4
"2012","06","Sumé","Câmara Municipal","Efetivo",3
"2012","06","Sumé","Câmara Municipal","Eletivo",9
"2012","07","Sumé","Câmara Municipal","Comissionado",4
"2012","07","Sumé","Câmara Municipal","Efetivo",3
"2012","07","Sumé","Câmara Municipal","Eletivo",8
"2012","08","Sumé","Câmara Municipal","Comissionado",4
"2012","08","Sumé","Câmara Municipal","Efetivo",3
"2012","08","Sumé","Câmara Municipal","Eletivo",8
"2012","09","Sumé","Câmara Municipal","Comissionado",4
"2012","09","Sumé","Câmara Municipal","Efetivo",3
"2012","09","Sumé","Câmara Municipal","Eletivo",8
"2012","10","Sumé","Câmara Municipal","Comissionado",4
"2012","10","Sumé","Câmara Municipal","Efetivo",3
"2012","10","Sumé","Câmara Municipal","Eletivo",8
"2012","11","Sumé","Câmara Municipal","Comissionado",4
"2012","11","Sumé","Câmara Municipal","Efetivo",3
"2012","11","Sumé","Câmara Municipal","Eletivo",8
"2012","12","Sumé","Câmara Municipal","Comissionado",4
"2012","12","Sumé","Câmara Municipal","Efetivo",3
"2012","12","Sumé","Câmara Municipal","Eletivo",8
"2013","01","Sumé","Câmara Municipal","Comissionado",3
"2013","01","Sumé","Câmara Municipal","Efetivo",3
"2013","01","Sumé","Câmara Municipal","Eletivo",11
"2013","02","Sumé","Câmara Municipal","Comissionado",3
"2013","02","Sumé","Câmara Municipal","Efetivo",3
"2013","02","Sumé","Câmara Municipal","Eletivo",11
"2013","03","Sumé","Câmara Municipal","Comissionado",4
"2013","03","Sumé","Câmara Municipal","Efetivo",2
"2013","03","Sumé","Câmara Municipal","Eletivo",12
"2013","04","Sumé","Câmara Municipal","Comissionado",5
"2013","04","Sumé","Câmara Municipal","Efetivo",2
"2013","04","Sumé","Câmara Municipal","Eletivo",11
"2013","05","Sumé","Câmara Municipal","Comissionado",5
"2013","05","Sumé","Câmara Municipal","Efetivo",2
"2013","05","Sumé","Câmara Municipal","Eletivo",11
"2013","06","Sumé","Câmara Municipal","Comissionado",5
"2013","06","Sumé","Câmara Municipal","Efetivo",2
"2013","06","Sumé","Câmara Municipal","Eletivo",11
"2013","07","Sumé","Câmara Municipal","Comissionado",5
"2013","07","Sumé","Câmara Municipal","Efetivo",2
"2013","07","Sumé","Câmara Municipal","Eletivo",11
"2013","08","Sumé","Câmara Municipal","Comissionado",5
"2013","08","Sumé","Câmara Municipal","Efetivo",2
"2013","08","Sumé","Câmara Municipal","Eletivo",11
"2013","09","Sumé","Câmara Municipal","Comissionado",5
"2013","09","Sumé","Câmara Municipal","Efetivo",2
"2013","09","Sumé","Câmara Municipal","Eletivo",11
"2013","10","Sumé","Câmara Municipal","Comissionado",5
"2013","10","Sumé","Câmara Municipal","Efetivo",2
"2013","10","Sumé","Câmara Municipal","Eletivo",11
"2013","11","Sumé","Câmara Municipal","Comissionado",5
"2013","11","Sumé","Câmara Municipal","Efetivo",2
"2013","11","Sumé","Câmara Municipal","Eletivo",11
"2013","12","Sumé","Câmara Municipal","Comissionado",5
"2013","12","Sumé","Câmara Municipal","Efetivo",2
"2013","12","Sumé","Câmara Municipal","Eletivo",11
"2014","01","Sumé","Câmara Municipal","Comissionado",5
"2014","01","Sumé","Câmara Municipal","Efetivo",2
"2014","01","Sumé","Câmara Municipal","Eletivo",11
"2014","02","Sumé","Câmara Municipal","Comissionado",2
"2014","02","Sumé","Câmara Municipal","Efetivo",5
"2014","02","Sumé","Câmara Municipal","Eletivo",11
"2014","03","Sumé","Câmara Municipal","Comissionado",3
"2014","03","Sumé","Câmara Municipal","Efetivo",4
"2014","03","Sumé","Câmara Municipal","Eletivo",11
"2014","04","Sumé","Câmara Municipal","Comissionado",4
"2014","04","Sumé","Câmara Municipal","Efetivo",3
"2014","04","Sumé","Câmara Municipal","Eletivo",10
"2014","05","Sumé","Câmara Municipal","Comissionado",4
"2014","05","Sumé","Câmara Municipal","Efetivo",3
"2014","05","Sumé","Câmara Municipal","Eletivo",10
"2014","06","Sumé","Câmara Municipal","Comissionado",4
"2014","06","Sumé","Câmara Municipal","Efetivo",3
"2014","06","Sumé","Câmara Municipal","Eletivo",10
"2014","07","Sumé","Câmara Municipal","Comissionado",4
"2014","07","Sumé","Câmara Municipal","Efetivo",3
"2014","07","Sumé","Câmara Municipal","Eletivo",11
"2014","08","Sumé","Câmara Municipal","Comissionado",4
"2014","08","Sumé","Câmara Municipal","Efetivo",3
"2014","08","Sumé","Câmara Municipal","Eletivo",11
"2014","09","Sumé","Câmara Municipal","Comissionado",4
"2014","09","Sumé","Câmara Municipal","Efetivo",3
"2014","09","Sumé","Câmara Municipal","Eletivo",10
"2014","10","Sumé","Câmara Municipal","Comissionado",4
"2014","10","Sumé","Câmara Municipal","Efetivo",3
"2014","10","Sumé","Câmara Municipal","Eletivo",10
"2014","11","Sumé","Câmara Municipal","Comissionado",4
"2014","11","Sumé","Câmara Municipal","Efetivo",3
"2014","11","Sumé","Câmara Municipal","Eletivo",10
"2014","12","Sumé","Câmara Municipal","Comissionado",4
"2014","12","Sumé","Câmara Municipal","Efetivo",3
"2014","12","Sumé","Câmara Municipal","Eletivo",10
"2015","01","Sumé","Câmara Municipal","Comissionado",4
"2015","01","Sumé","Câmara Municipal","Efetivo",3
"2015","01","Sumé","Câmara Municipal","Eletivo",10
"2015","02","Sumé","Câmara Municipal","Comissionado",5
"2015","02","Sumé","Câmara Municipal","Efetivo",2
"2015","02","Sumé","Câmara Municipal","Eletivo",10
"2015","03","Sumé","Câmara Municipal","Comissionado",5
"2015","03","Sumé","Câmara Municipal","Efetivo",2
"2015","03","Sumé","Câmara Municipal","Eletivo",11
"2015","04","Sumé","Câmara Municipal","Comissionado",5
"2015","04","Sumé","Câmara Municipal","Efetivo",2
"2015","04","Sumé","Câmara Municipal","Eletivo",11
"2015","05","Sumé","Câmara Municipal","Comissionado",5
"2015","05","Sumé","Câmara Municipal","Efetivo",2
"2015","05","Sumé","Câmara Municipal","Eletivo",11
"2015","06","Sumé","Câmara Municipal","Comissionado",5
"2015","06","Sumé","Câmara Municipal","Efetivo",2
"2015","06","Sumé","Câmara Municipal","Eletivo",11
"2015","07","Sumé","Câmara Municipal","Comissionado",5
"2015","07","Sumé","Câmara Municipal","Efetivo",2
"2015","07","Sumé","Câmara Municipal","Eletivo",11
"2015","08","Sumé","Câmara Municipal","Comissionado",5
"2015","08","Sumé","Câmara Municipal","Efetivo",2
"2015","08","Sumé","Câmara Municipal","Eletivo",11
"2015","09","Sumé","Câmara Municipal","Comissionado",5
"2015","09","Sumé","Câmara Municipal","Efetivo",2
"2015","09","Sumé","Câmara Municipal","Eletivo",11
"2015","10","Sumé","Câmara Municipal","Comissionado",5
"2015","10","Sumé","Câmara Municipal","Efetivo",2
"2015","10","Sumé","Câmara Municipal","Eletivo",11
"2015","11","Sumé","Câmara Municipal","Comissionado",5
"2015","11","Sumé","Câmara Municipal","Efetivo",2
"2015","11","Sumé","Câmara Municipal","Eletivo",11
"2015","12","Sumé","Câmara Municipal","Comissionado",5
"2015","12","Sumé","Câmara Municipal","Efetivo",2
"2015","12","Sumé","Câmara Municipal","Eletivo",11
"2016","01","Sumé","Câmara Municipal","Comissionado",5
"2016","01","Sumé","Câmara Municipal","Efetivo",2
"2016","01","Sumé","Câmara Municipal","Eletivo",11
"2016","02","Sumé","Câmara Municipal","Comissionado",5
"2016","02","Sumé","Câmara Municipal","Efetivo",2
"2016","02","Sumé","Câmara Municipal","Eletivo",11
"2016","03","Sumé","Câmara Municipal","Comissionado",5
"2016","03","Sumé","Câmara Municipal","Efetivo",2
"2016","03","Sumé","Câmara Municipal","Eletivo",11
"2016","04","Sumé","Câmara Municipal","Comissionado",5
"2016","04","Sumé","Câmara Municipal","Efetivo",2
"2016","04","Sumé","Câmara Municipal","Eletivo",11
"2016","05","Sumé","Câmara Municipal","Comissionado",5
"2016","05","Sumé","Câmara Municipal","Efetivo",2
"2016","05","Sumé","Câmara Municipal","Eletivo",11
"2009","01","Tacima","Câmara Municipal","Comissionado",7
"2009","01","Tacima","Câmara Municipal","Efetivo",7
"2009","01","Tacima","Câmara Municipal","Eletivo",9
"2009","02","Tacima","Câmara Municipal","Comissionado",7
"2009","02","Tacima","Câmara Municipal","Efetivo",7
"2009","02","Tacima","Câmara Municipal","Eletivo",9
"2009","03","Tacima","Câmara Municipal","Comissionado",7
"2009","03","Tacima","Câmara Municipal","Efetivo",6
"2009","03","Tacima","Câmara Municipal","Eletivo",9
"2009","04","Tacima","Câmara Municipal","Comissionado",7
"2009","04","Tacima","Câmara Municipal","Efetivo",6
"2009","04","Tacima","Câmara Municipal","Eletivo",9
"2009","05","Tacima","Câmara Municipal","Comissionado",7
"2009","05","Tacima","Câmara Municipal","Efetivo",6
"2009","05","Tacima","Câmara Municipal","Eletivo",9
"2009","06","Tacima","Câmara Municipal","Comissionado",7
"2009","06","Tacima","Câmara Municipal","Efetivo",6
"2009","06","Tacima","Câmara Municipal","Eletivo",9
"2009","07","Tacima","Câmara Municipal","Comissionado",7
"2009","07","Tacima","Câmara Municipal","Efetivo",6
"2009","07","Tacima","Câmara Municipal","Eletivo",9
"2009","08","Tacima","Câmara Municipal","Comissionado",7
"2009","08","Tacima","Câmara Municipal","Efetivo",6
"2009","08","Tacima","Câmara Municipal","Eletivo",9
"2009","09","Tacima","Câmara Municipal","Comissionado",4
"2009","09","Tacima","Câmara Municipal","Efetivo",6
"2009","09","Tacima","Câmara Municipal","Eletivo",9
"2009","10","Tacima","Câmara Municipal","Comissionado",4
"2009","10","Tacima","Câmara Municipal","Efetivo",6
"2009","10","Tacima","Câmara Municipal","Eletivo",9
"2009","11","Tacima","Câmara Municipal","Comissionado",4
"2009","11","Tacima","Câmara Municipal","Efetivo",6
"2009","11","Tacima","Câmara Municipal","Eletivo",9
"2009","12","Tacima","Câmara Municipal","Comissionado",4
"2009","12","Tacima","Câmara Municipal","Efetivo",6
"2009","12","Tacima","Câmara Municipal","Eletivo",9
"2010","01","Tacima","Câmara Municipal","Comissionado",4
"2010","01","Tacima","Câmara Municipal","Efetivo",6
"2010","01","Tacima","Câmara Municipal","Eletivo",9
"2010","02","Tacima","Câmara Municipal","Comissionado",4
"2010","02","Tacima","Câmara Municipal","Efetivo",6
"2010","02","Tacima","Câmara Municipal","Eletivo",9
"2010","03","Tacima","Câmara Municipal","Comissionado",4
"2010","03","Tacima","Câmara Municipal","Efetivo",6
"2010","03","Tacima","Câmara Municipal","Eletivo",9
"2010","04","Tacima","Câmara Municipal","Comissionado",4
"2010","04","Tacima","Câmara Municipal","Efetivo",6
"2010","04","Tacima","Câmara Municipal","Eletivo",9
"2010","05","Tacima","Câmara Municipal","Comissionado",4
"2010","05","Tacima","Câmara Municipal","Efetivo",6
"2010","05","Tacima","Câmara Municipal","Eletivo",9
"2010","06","Tacima","Câmara Municipal","Comissionado",4
"2010","06","Tacima","Câmara Municipal","Efetivo",6
"2010","06","Tacima","Câmara Municipal","Eletivo",9
"2010","07","Tacima","Câmara Municipal","Comissionado",4
"2010","07","Tacima","Câmara Municipal","Efetivo",6
"2010","07","Tacima","Câmara Municipal","Eletivo",9
"2010","08","Tacima","Câmara Municipal","Comissionado",4
"2010","08","Tacima","Câmara Municipal","Efetivo",6
"2010","08","Tacima","Câmara Municipal","Eletivo",9
"2010","09","Tacima","Câmara Municipal","Comissionado",4
"2010","09","Tacima","Câmara Municipal","Efetivo",6
"2010","09","Tacima","Câmara Municipal","Eletivo",9
"2010","10","Tacima","Câmara Municipal","Comissionado",4
"2010","10","Tacima","Câmara Municipal","Efetivo",6
"2010","10","Tacima","Câmara Municipal","Eletivo",9
"2010","11","Tacima","Câmara Municipal","Comissionado",4
"2010","11","Tacima","Câmara Municipal","Efetivo",7
"2010","11","Tacima","Câmara Municipal","Eletivo",9
"2010","12","Tacima","Câmara Municipal","Comissionado",4
"2010","12","Tacima","Câmara Municipal","Efetivo",6
"2010","12","Tacima","Câmara Municipal","Eletivo",9
"2011","01","Tacima","Câmara Municipal","Comissionado",4
"2011","01","Tacima","Câmara Municipal","Efetivo",6
"2011","01","Tacima","Câmara Municipal","Eletivo",9
"2011","02","Tacima","Câmara Municipal","Comissionado",4
"2011","02","Tacima","Câmara Municipal","Efetivo",6
"2011","02","Tacima","Câmara Municipal","Eletivo",9
"2011","03","Tacima","Câmara Municipal","Comissionado",4
"2011","03","Tacima","Câmara Municipal","Efetivo",6
"2011","03","Tacima","Câmara Municipal","Eletivo",9
"2011","04","Tacima","Câmara Municipal","Comissionado",4
"2011","04","Tacima","Câmara Municipal","Efetivo",6
"2011","04","Tacima","Câmara Municipal","Eletivo",9
"2011","05","Tacima","Câmara Municipal","Comissionado",4
"2011","05","Tacima","Câmara Municipal","Efetivo",6
"2011","05","Tacima","Câmara Municipal","Eletivo",9
"2011","06","Tacima","Câmara Municipal","Comissionado",4
"2011","06","Tacima","Câmara Municipal","Efetivo",6
"2011","06","Tacima","Câmara Municipal","Eletivo",9
"2011","07","Tacima","Câmara Municipal","Comissionado",4
"2011","07","Tacima","Câmara Municipal","Efetivo",6
"2011","07","Tacima","Câmara Municipal","Eletivo",9
"2011","08","Tacima","Câmara Municipal","Comissionado",4
"2011","08","Tacima","Câmara Municipal","Efetivo",6
"2011","08","Tacima","Câmara Municipal","Eletivo",9
"2011","09","Tacima","Câmara Municipal","Comissionado",4
"2011","09","Tacima","Câmara Municipal","Efetivo",6
"2011","09","Tacima","Câmara Municipal","Eletivo",9
"2011","10","Tacima","Câmara Municipal","Comissionado",4
"2011","10","Tacima","Câmara Municipal","Efetivo",6
"2011","10","Tacima","Câmara Municipal","Eletivo",9
"2011","11","Tacima","Câmara Municipal","Comissionado",4
"2011","11","Tacima","Câmara Municipal","Efetivo",6
"2011","11","Tacima","Câmara Municipal","Eletivo",9
"2011","12","Tacima","Câmara Municipal","Comissionado",4
"2011","12","Tacima","Câmara Municipal","Efetivo",6
"2011","12","Tacima","Câmara Municipal","Eletivo",9
"2012","01","Tacima","Câmara Municipal","Comissionado",4
"2012","01","Tacima","Câmara Municipal","Efetivo",6
"2012","01","Tacima","Câmara Municipal","Eletivo",9
"2012","02","Tacima","Câmara Municipal","Comissionado",5
"2012","02","Tacima","Câmara Municipal","Efetivo",6
"2012","02","Tacima","Câmara Municipal","Eletivo",9
"2012","03","Tacima","Câmara Municipal","Comissionado",5
"2012","03","Tacima","Câmara Municipal","Efetivo",6
"2012","03","Tacima","Câmara Municipal","Eletivo",9
"2012","04","Tacima","Câmara Municipal","Comissionado",5
"2012","04","Tacima","Câmara Municipal","Efetivo",6
"2012","04","Tacima","Câmara Municipal","Eletivo",9
"2012","05","Tacima","Câmara Municipal","Comissionado",5
"2012","05","Tacima","Câmara Municipal","Efetivo",6
"2012","05","Tacima","Câmara Municipal","Eletivo",9
"2012","06","Tacima","Câmara Municipal","Comissionado",6
"2012","06","Tacima","Câmara Municipal","Efetivo",6
"2012","06","Tacima","Câmara Municipal","Eletivo",9
"2012","07","Tacima","Câmara Municipal","Comissionado",6
"2012","07","Tacima","Câmara Municipal","Efetivo",6
"2012","07","Tacima","Câmara Municipal","Eletivo",9
"2012","08","Tacima","Câmara Municipal","Comissionado",6
"2012","08","Tacima","Câmara Municipal","Efetivo",6
"2012","08","Tacima","Câmara Municipal","Eletivo",9
"2012","09","Tacima","Câmara Municipal","Comissionado",6
"2012","09","Tacima","Câmara Municipal","Efetivo",6
"2012","09","Tacima","Câmara Municipal","Eletivo",9
"2012","10","Tacima","Câmara Municipal","Comissionado",6
"2012","10","Tacima","Câmara Municipal","Efetivo",6
"2012","10","Tacima","Câmara Municipal","Eletivo",9
"2012","11","Tacima","Câmara Municipal","Comissionado",6
"2012","11","Tacima","Câmara Municipal","Efetivo",6
"2012","11","Tacima","Câmara Municipal","Eletivo",9
"2012","12","Tacima","Câmara Municipal","Comissionado",6
"2012","12","Tacima","Câmara Municipal","Efetivo",6
"2012","12","Tacima","Câmara Municipal","Eletivo",9
"2013","01","Tacima","Câmara Municipal","Comissionado",2
"2013","01","Tacima","Câmara Municipal","Efetivo",6
"2013","01","Tacima","Câmara Municipal","Eletivo",9
"2013","02","Tacima","Câmara Municipal","Comissionado",2
"2013","02","Tacima","Câmara Municipal","Efetivo",6
"2013","02","Tacima","Câmara Municipal","Eletivo",9
"2013","03","Tacima","Câmara Municipal","Comissionado",2
"2013","03","Tacima","Câmara Municipal","Efetivo",6
"2013","03","Tacima","Câmara Municipal","Eletivo",9
"2013","04","Tacima","Câmara Municipal","Comissionado",2
"2013","04","Tacima","Câmara Municipal","Efetivo",6
"2013","04","Tacima","Câmara Municipal","Eletivo",9
"2013","05","Tacima","Câmara Municipal","Comissionado",2
"2013","05","Tacima","Câmara Municipal","Efetivo",6
"2013","05","Tacima","Câmara Municipal","Eletivo",9
"2013","06","Tacima","Câmara Municipal","Comissionado",2
"2013","06","Tacima","Câmara Municipal","Efetivo",6
"2013","06","Tacima","Câmara Municipal","Eletivo",9
"2013","07","Tacima","Câmara Municipal","Comissionado",2
"2013","07","Tacima","Câmara Municipal","Efetivo",5
"2013","07","Tacima","Câmara Municipal","Eletivo",9
"2013","08","Tacima","Câmara Municipal","Comissionado",2
"2013","08","Tacima","Câmara Municipal","Efetivo",5
"2013","08","Tacima","Câmara Municipal","Eletivo",9
"2013","09","Tacima","Câmara Municipal","Comissionado",2
"2013","09","Tacima","Câmara Municipal","Efetivo",5
"2013","09","Tacima","Câmara Municipal","Eletivo",9
"2013","10","Tacima","Câmara Municipal","Comissionado",2
"2013","10","Tacima","Câmara Municipal","Efetivo",5
"2013","10","Tacima","Câmara Municipal","Eletivo",9
"2013","11","Tacima","Câmara Municipal","Comissionado",2
"2013","11","Tacima","Câmara Municipal","Efetivo",5
"2013","11","Tacima","Câmara Municipal","Eletivo",9
"2013","12","Tacima","Câmara Municipal","Comissionado",2
"2013","12","Tacima","Câmara Municipal","Efetivo",5
"2013","12","Tacima","Câmara Municipal","Eletivo",9
"2014","01","Tacima","Câmara Municipal","Comissionado",2
"2014","01","Tacima","Câmara Municipal","Efetivo",5
"2014","01","Tacima","Câmara Municipal","Eletivo",9
"2014","02","Tacima","Câmara Municipal","Comissionado",2
"2014","02","Tacima","Câmara Municipal","Efetivo",5
"2014","02","Tacima","Câmara Municipal","Eletivo",9
"2014","03","Tacima","Câmara Municipal","Comissionado",4
"2014","03","Tacima","Câmara Municipal","Efetivo",5
"2014","03","Tacima","Câmara Municipal","Eletivo",9
"2014","04","Tacima","Câmara Municipal","Comissionado",4
"2014","04","Tacima","Câmara Municipal","Efetivo",5
"2014","04","Tacima","Câmara Municipal","Eletivo",9
"2014","05","Tacima","Câmara Municipal","Comissionado",4
"2014","05","Tacima","Câmara Municipal","Efetivo",5
"2014","05","Tacima","Câmara Municipal","Eletivo",9
"2014","06","Tacima","Câmara Municipal","Comissionado",4
"2014","06","Tacima","Câmara Municipal","Efetivo",5
"2014","06","Tacima","Câmara Municipal","Eletivo",9
"2014","07","Tacima","Câmara Municipal","Comissionado",4
"2014","07","Tacima","Câmara Municipal","Efetivo",5
"2014","07","Tacima","Câmara Municipal","Eletivo",9
"2014","08","Tacima","Câmara Municipal","Comissionado",4
"2014","08","Tacima","Câmara Municipal","Efetivo",5
"2014","08","Tacima","Câmara Municipal","Eletivo",9
"2014","09","Tacima","Câmara Municipal","Comissionado",4
"2014","09","Tacima","Câmara Municipal","Efetivo",5
"2014","09","Tacima","Câmara Municipal","Eletivo",9
"2014","10","Tacima","Câmara Municipal","Comissionado",4
"2014","10","Tacima","Câmara Municipal","Efetivo",5
"2014","10","Tacima","Câmara Municipal","Eletivo",9
"2014","11","Tacima","Câmara Municipal","Comissionado",4
"2014","11","Tacima","Câmara Municipal","Efetivo",5
"2014","11","Tacima","Câmara Municipal","Eletivo",9
"2014","12","Tacima","Câmara Municipal","Comissionado",4
"2014","12","Tacima","Câmara Municipal","Efetivo",5
"2014","12","Tacima","Câmara Municipal","Eletivo",9
"2015","01","Tacima","Câmara Municipal","Comissionado",4
"2015","01","Tacima","Câmara Municipal","Efetivo",5
"2015","01","Tacima","Câmara Municipal","Eletivo",9
"2015","02","Tacima","Câmara Municipal","Comissionado",4
"2015","02","Tacima","Câmara Municipal","Efetivo",5
"2015","02","Tacima","Câmara Municipal","Eletivo",9
"2015","03","Tacima","Câmara Municipal","Comissionado",4
"2015","03","Tacima","Câmara Municipal","Efetivo",5
"2015","03","Tacima","Câmara Municipal","Eletivo",9
"2015","04","Tacima","Câmara Municipal","Comissionado",5
"2015","04","Tacima","Câmara Municipal","Efetivo",5
"2015","04","Tacima","Câmara Municipal","Eletivo",9
"2015","05","Tacima","Câmara Municipal","Comissionado",5
"2015","05","Tacima","Câmara Municipal","Efetivo",5
"2015","05","Tacima","Câmara Municipal","Eletivo",9
"2015","06","Tacima","Câmara Municipal","Comissionado",5
"2015","06","Tacima","Câmara Municipal","Efetivo",5
"2015","06","Tacima","Câmara Municipal","Eletivo",9
"2015","07","Tacima","Câmara Municipal","Comissionado",5
"2015","07","Tacima","Câmara Municipal","Efetivo",5
"2015","07","Tacima","Câmara Municipal","Eletivo",9
"2015","08","Tacima","Câmara Municipal","Comissionado",5
"2015","08","Tacima","Câmara Municipal","Efetivo",5
"2015","08","Tacima","Câmara Municipal","Eletivo",9
"2015","09","Tacima","Câmara Municipal","Comissionado",5
"2015","09","Tacima","Câmara Municipal","Efetivo",5
"2015","09","Tacima","Câmara Municipal","Eletivo",9
"2015","10","Tacima","Câmara Municipal","Comissionado",5
"2015","10","Tacima","Câmara Municipal","Efetivo",5
"2015","10","Tacima","Câmara Municipal","Eletivo",9
"2015","11","Tacima","Câmara Municipal","Comissionado",5
"2015","11","Tacima","Câmara Municipal","Efetivo",5
"2015","11","Tacima","Câmara Municipal","Eletivo",9
"2015","12","Tacima","Câmara Municipal","Comissionado",5
"2015","12","Tacima","Câmara Municipal","Efetivo",5
"2015","12","Tacima","Câmara Municipal","Eletivo",9
"2016","01","Tacima","Câmara Municipal","Comissionado",5
"2016","01","Tacima","Câmara Municipal","Efetivo",5
"2016","01","Tacima","Câmara Municipal","Eletivo",9
"2016","02","Tacima","Câmara Municipal","Comissionado",5
"2016","02","Tacima","Câmara Municipal","Efetivo",5
"2016","02","Tacima","Câmara Municipal","Eletivo",9
"2016","03","Tacima","Câmara Municipal","Comissionado",5
"2016","03","Tacima","Câmara Municipal","Efetivo",5
"2016","03","Tacima","Câmara Municipal","Eletivo",9
"2016","04","Tacima","Câmara Municipal","Comissionado",5
"2016","04","Tacima","Câmara Municipal","Efetivo",5
"2016","04","Tacima","Câmara Municipal","Eletivo",9
"2016","05","Tacima","Câmara Municipal","Comissionado",5
"2016","05","Tacima","Câmara Municipal","Efetivo",5
"2016","05","Tacima","Câmara Municipal","Eletivo",9
"2009","01","Taperoá","Câmara Municipal","Comissionado",3
"2009","01","Taperoá","Câmara Municipal","Eletivo",9
"2009","02","Taperoá","Câmara Municipal","Comissionado",3
"2009","02","Taperoá","Câmara Municipal","Eletivo",9
"2009","03","Taperoá","Câmara Municipal","Comissionado",3
"2009","03","Taperoá","Câmara Municipal","Eletivo",9
"2009","04","Taperoá","Câmara Municipal","Comissionado",3
"2009","04","Taperoá","Câmara Municipal","Eletivo",9
"2009","05","Taperoá","Câmara Municipal","Comissionado",3
"2009","05","Taperoá","Câmara Municipal","Eletivo",9
"2009","06","Taperoá","Câmara Municipal","Comissionado",3
"2009","06","Taperoá","Câmara Municipal","Eletivo",9
"2009","07","Taperoá","Câmara Municipal","Comissionado",3
"2009","07","Taperoá","Câmara Municipal","Eletivo",9
"2009","08","Taperoá","Câmara Municipal","Comissionado",3
"2009","08","Taperoá","Câmara Municipal","Eletivo",9
"2009","09","Taperoá","Câmara Municipal","Comissionado",3
"2009","09","Taperoá","Câmara Municipal","Eletivo",9
"2009","10","Taperoá","Câmara Municipal","Comissionado",2
"2009","10","Taperoá","Câmara Municipal","Eletivo",9
"2009","11","Taperoá","Câmara Municipal","Comissionado",3
"2009","11","Taperoá","Câmara Municipal","Eletivo",9
"2009","12","Taperoá","Câmara Municipal","Comissionado",3
"2009","12","Taperoá","Câmara Municipal","Eletivo",9
"2010","01","Taperoá","Câmara Municipal","Comissionado",4
"2010","01","Taperoá","Câmara Municipal","Eletivo",9
"2010","02","Taperoá","Câmara Municipal","Comissionado",3
"2010","02","Taperoá","Câmara Municipal","Eletivo",9
"2010","03","Taperoá","Câmara Municipal","Comissionado",3
"2010","03","Taperoá","Câmara Municipal","Eletivo",9
"2010","04","Taperoá","Câmara Municipal","Comissionado",3
"2010","04","Taperoá","Câmara Municipal","Eletivo",9
"2010","05","Taperoá","Câmara Municipal","Comissionado",3
"2010","05","Taperoá","Câmara Municipal","Eletivo",9
"2010","06","Taperoá","Câmara Municipal","Comissionado",3
"2010","06","Taperoá","Câmara Municipal","Eletivo",9
"2010","07","Taperoá","Câmara Municipal","Comissionado",3
"2010","07","Taperoá","Câmara Municipal","Eletivo",9
"2010","08","Taperoá","Câmara Municipal","Comissionado",3
"2010","08","Taperoá","Câmara Municipal","Eletivo",9
"2010","09","Taperoá","Câmara Municipal","Comissionado",3
"2010","09","Taperoá","Câmara Municipal","Eletivo",9
"2010","10","Taperoá","Câmara Municipal","Comissionado",3
