"ano","mes","cidade","quantidade.secretario"
"2009","04","Itatuba",1
"2009","04","Jacaraú",1
"2009","04","Jericó",1
"2009","04","Joca Claudino",1
"2009","04","Juarez Távora",1
"2009","04","Juazeirinho",1
"2009","04","Junco do Seridó",1
"2009","04","Juru",1
"2009","04","Lagoa",1
"2009","04","Lastro",1
"2009","04","Logradouro",1
"2009","04","Lucena",1
"2009","04","Mãe d'Água",1
"2009","04","Marizópolis",1
"2009","04","Mataraca",1
"2009","04","Matinhas",1
"2009","04","Maturéia",1
"2009","04","Mogeiro",1
"2009","04","Nazarezinho",1
"2009","04","Nova Olinda",1
"2009","04","Nova Palmeira",1
"2009","04","Ouro Velho",1
"2009","04","Passagem",1
"2009","04","Paulista",1
"2009","04","Pedras de Fogo",1
"2009","04","Piancó",1
"2009","04","Picuí",1
"2009","04","Pilões",1
"2009","04","Pilõezinhos",1
"2009","04","Pirpirituba",1
"2009","04","Pocinhos",1
"2009","04","Poço Dantas",1
"2009","04","Pombal",1
"2009","04","Queimadas",1
"2009","04","Remígio",1
"2009","04","Riachão",1
"2009","04","Riachão do Bacamarte",1
"2009","04","Riachão do Poço",1
"2009","04","Riacho dos Cavalos",1
"2009","04","Rio Tinto",1
"2009","04","Salgadinho",1
"2009","04","Salgado de São Félix",1
"2009","04","Santa Cruz",1
"2009","04","Santa Inês",1
"2009","04","Santa Teresinha",1
"2009","04","Santana de Mangueira",1
"2009","04","São Francisco",1
"2009","04","São João do Rio do Peixe",1
"2009","04","São João do Tigre",1
"2009","04","São José de Espinharas",1
"2009","04","São José de Piranhas",1
"2009","04","São José dos Cordeiros",1
"2009","04","São Miguel de Taipu",1
"2009","04","Sapé",1
"2009","04","Serra Redonda",1
"2009","04","Serraria",1
"2009","04","Sobrado",1
"2009","04","Solânea",1
"2009","04","Taperoá",1
"2009","04","Teixeira",1
"2009","04","Triunfo",1
"2009","04","Uiraúna",1
"2009","04","Umbuzeiro",1
"2009","04","Várzea",1
"2009","04","Vieirópolis",1
"2009","04","Vista Serrana",1
"2009","04","Zabelê",1
"2009","05","Aguiar",1
"2009","05","Alagoinha",1
"2009","05","Alcantil",1
"2009","05","Algodão de Jandaíra",1
"2009","05","Araruna",1
"2009","05","Areial",1
"2009","05","Baía da Traição",1
"2009","05","Bananeiras",1
"2009","05","Barra de Santa Rosa",1
"2009","05","Barra de São Miguel",1
"2009","05","Belém do Brejo do Cruz",1
"2009","05","Bernardino Batista",1
"2009","05","Boa Ventura",1
"2009","05","Boa Vista",1
"2009","05","Bom Jesus",1
"2009","05","Bom Sucesso",1
"2009","05","Bonito de Santa Fé",1
"2009","05","Borborema",1
"2009","05","Brejo dos Santos",1
"2009","05","Caaporã",1
"2009","05","Cabaceiras",1
"2009","05","Cachoeira dos Índios",1
"2009","05","Cacimba de Dentro",1
"2009","05","Cajazeirinhas",1
"2009","05","Caldas Brandão",1
"2009","05","Capim",1
"2009","05","Carrapateira",1
"2009","05","Casserengue",1
"2009","05","Caturité",1
"2009","05","Conde",1
"2009","05","Coxixola",1
"2009","05","Cuité de Mamanguape",1
"2009","05","Cuitegi",1
"2009","05","Curral de Cima",1
"2009","05","Diamante",1
"2009","05","Gado Bravo",1
"2009","05","Guarabira",1
"2009","05","Igaracy",1
"2009","05","Itapororoca",1
"2009","05","Itatuba",1
"2009","05","Jacaraú",1
"2009","05","Jericó",1
"2009","05","Joca Claudino",1
"2009","05","Juarez Távora",1
"2009","05","Juazeirinho",1
"2009","05","Junco do Seridó",1
"2009","05","Juru",1
"2009","05","Lagoa",1
"2009","05","Lastro",1
"2009","05","Logradouro",1
"2009","05","Lucena",1
"2009","05","Mãe d'Água",1
"2009","05","Marizópolis",1
"2009","05","Mataraca",1
"2009","05","Matinhas",1
"2009","05","Maturéia",1
"2009","05","Mogeiro",1
"2009","05","Nazarezinho",1
"2009","05","Nova Olinda",1
"2009","05","Nova Palmeira",1
"2009","05","Ouro Velho",1
"2009","05","Passagem",1
"2009","05","Paulista",1
"2009","05","Pedras de Fogo",1
"2009","05","Piancó",1
"2009","05","Picuí",1
"2009","05","Pilões",1
"2009","05","Pilõezinhos",1
"2009","05","Pirpirituba",1
"2009","05","Pocinhos",1
"2009","05","Poço Dantas",1
"2009","05","Pombal",1
"2009","05","Queimadas",1
"2009","05","Remígio",1
"2009","05","Riachão",1
"2009","05","Riachão do Bacamarte",1
"2009","05","Riachão do Poço",1
"2009","05","Riacho dos Cavalos",1
"2009","05","Rio Tinto",1
"2009","05","Salgadinho",1
"2009","05","Salgado de São Félix",1
"2009","05","Santa Cruz",1
"2009","05","Santa Inês",1
"2009","05","Santa Teresinha",1
"2009","05","Santana de Mangueira",1
"2009","05","São Francisco",1
"2009","05","São João do Tigre",1
"2009","05","São José de Caiana",1
"2009","05","São José de Espinharas",1
"2009","05","São José de Piranhas",1
"2009","05","São José do Brejo do Cruz",1
"2009","05","São José dos Cordeiros",1
"2009","05","São Miguel de Taipu",1
"2009","05","Sapé",1
"2009","05","Serra Redonda",1
"2009","05","Serraria",1
"2009","05","Sobrado",1
"2009","05","Solânea",1
"2009","05","Taperoá",1
"2009","05","Teixeira",1
"2009","05","Triunfo",1
"2009","05","Uiraúna",1
"2009","05","Umbuzeiro",1
"2009","05","Várzea",1
"2009","05","Vieirópolis",1
"2009","05","Vista Serrana",1
"2009","05","Zabelê",1
"2009","06","Aguiar",1
"2009","06","Alagoinha",1
"2009","06","Alcantil",1
"2009","06","Algodão de Jandaíra",1
"2009","06","Araruna",1
"2009","06","Areial",1
"2009","06","Baía da Traição",1
"2009","06","Bananeiras",1
"2009","06","Barra de Santa Rosa",1
"2009","06","Barra de São Miguel",1
"2009","06","Belém do Brejo do Cruz",1
"2009","06","Bernardino Batista",1
"2009","06","Boa Ventura",1
"2009","06","Boa Vista",1
"2009","06","Bom Jesus",1
"2009","06","Bom Sucesso",1
"2009","06","Bonito de Santa Fé",1
"2009","06","Borborema",1
"2009","06","Brejo dos Santos",1
"2009","06","Caaporã",1
"2009","06","Cabaceiras",1
"2009","06","Cachoeira dos Índios",1
"2009","06","Cacimba de Dentro",1
"2009","06","Cajazeirinhas",1
"2009","06","Caldas Brandão",1
"2009","06","Capim",1
"2009","06","Carrapateira",1
"2009","06","Casserengue",1
"2009","06","Caturité",1
"2009","06","Conde",1
"2009","06","Coxixola",1
"2009","06","Cuité de Mamanguape",1
"2009","06","Cuitegi",1
"2009","06","Curral de Cima",1
"2009","06","Diamante",1
"2009","06","Gado Bravo",1
"2009","06","Guarabira",1
"2009","06","Igaracy",1
"2009","06","Itapororoca",1
"2009","06","Itatuba",1
"2009","06","Jacaraú",1
"2009","06","Jericó",1
"2009","06","Joca Claudino",1
"2009","06","Juarez Távora",1
"2009","06","Juazeirinho",1
"2009","06","Junco do Seridó",1
"2009","06","Juru",1
"2009","06","Lagoa",1
"2009","06","Lastro",1
"2009","06","Logradouro",1
"2009","06","Lucena",1
"2009","06","Mãe d'Água",1
"2009","06","Marizópolis",1
"2009","06","Mataraca",1
"2009","06","Matinhas",1
"2009","06","Maturéia",1
"2009","06","Mogeiro",1
"2009","06","Nazarezinho",1
"2009","06","Nova Olinda",1
"2009","06","Nova Palmeira",1
"2009","06","Ouro Velho",1
"2009","06","Passagem",1
"2009","06","Paulista",1
"2009","06","Pedras de Fogo",1
"2009","06","Piancó",1
"2009","06","Picuí",1
"2009","06","Pilões",1
"2009","06","Pilõezinhos",1
"2009","06","Pirpirituba",1
"2009","06","Pocinhos",1
"2009","06","Poço Dantas",1
"2009","06","Pombal",1
"2009","06","Queimadas",1
"2009","06","Remígio",1
"2009","06","Riachão",1
"2009","06","Riachão do Bacamarte",1
"2009","06","Riachão do Poço",1
"2009","06","Riacho dos Cavalos",1
"2009","06","Rio Tinto",1
"2009","06","Salgadinho",1
"2009","06","Salgado de São Félix",1
"2009","06","Santa Cruz",1
"2009","06","Santa Inês",1
"2009","06","Santa Teresinha",1
"2009","06","Santana de Mangueira",1
"2009","06","São Francisco",1
"2009","06","São João do Rio do Peixe",1
"2009","06","São João do Tigre",1
"2009","06","São José de Espinharas",1
"2009","06","São José de Piranhas",1
"2009","06","São José dos Cordeiros",1
"2009","06","São Miguel de Taipu",1
"2009","06","Sapé",1
"2009","06","Serra Redonda",1
"2009","06","Serraria",1
"2009","06","Sobrado",1
"2009","06","Solânea",1
"2009","06","Taperoá",1
"2009","06","Teixeira",1
"2009","06","Triunfo",1
"2009","06","Uiraúna",1
"2009","06","Umbuzeiro",1
"2009","06","Várzea",1
"2009","06","Vieirópolis",1
"2009","06","Vista Serrana",1
"2009","06","Zabelê",1
"2009","07","Aguiar",1
"2009","07","Alagoinha",1
"2009","07","Alcantil",1
"2009","07","Algodão de Jandaíra",1
"2009","07","Araruna",1
"2009","07","Areial",1
"2009","07","Bananeiras",1
"2009","07","Barra de Santa Rosa",1
"2009","07","Barra de São Miguel",1
"2009","07","Belém do Brejo do Cruz",1
"2009","07","Bernardino Batista",1
"2009","07","Boa Ventura",1
"2009","07","Boa Vista",1
"2009","07","Bom Jesus",1
"2009","07","Bom Sucesso",1
"2009","07","Bonito de Santa Fé",1
"2009","07","Brejo dos Santos",1
"2009","07","Caaporã",1
"2009","07","Cabaceiras",1
"2009","07","Cachoeira dos Índios",1
"2009","07","Cacimba de Dentro",1
"2009","07","Cajazeirinhas",1
"2009","07","Caldas Brandão",1
"2009","07","Capim",1
"2009","07","Carrapateira",1
"2009","07","Casserengue",1
"2009","07","Caturité",1
"2009","07","Coxixola",1
"2009","07","Cuité de Mamanguape",1
"2009","07","Cuitegi",1
"2009","07","Curral de Cima",1
"2009","07","Diamante",1
"2009","07","Gado Bravo",1
"2009","07","Guarabira",1
"2009","07","Igaracy",1
"2009","07","Itapororoca",1
"2009","07","Itatuba",1
"2009","07","Jacaraú",1
"2009","07","Jericó",1
"2009","07","Joca Claudino",1
"2009","07","Juarez Távora",1
"2009","07","Juazeirinho",1
"2009","07","Junco do Seridó",1
"2009","07","Juru",1
"2009","07","Lagoa",1
"2009","07","Lastro",1
"2009","07","Logradouro",1
"2009","07","Lucena",1
"2009","07","Mãe d'Água",1
"2009","07","Marizópolis",1
"2009","07","Mataraca",1
"2009","07","Matinhas",1
"2009","07","Maturéia",1
"2009","07","Mogeiro",1
"2009","07","Nazarezinho",1
"2009","07","Nova Olinda",1
"2009","07","Nova Palmeira",1
"2009","07","Ouro Velho",1
"2009","07","Passagem",1
"2009","07","Paulista",1
"2009","07","Pedras de Fogo",1
"2009","07","Piancó",1
"2009","07","Picuí",1
"2009","07","Pilões",1
"2009","07","Pilõezinhos",1
"2009","07","Pirpirituba",1
"2009","07","Pocinhos",1
"2009","07","Poço Dantas",1
"2009","07","Pombal",1
"2009","07","Remígio",1
"2009","07","Riachão",1
"2009","07","Riachão do Bacamarte",1
"2009","07","Riachão do Poço",1
"2009","07","Riacho dos Cavalos",1
"2009","07","Rio Tinto",1
"2009","07","Salgadinho",1
"2009","07","Salgado de São Félix",1
"2009","07","Santa Cruz",1
"2009","07","Santa Inês",1
"2009","07","Santa Teresinha",1
"2009","07","Santana de Mangueira",1
"2009","07","São Francisco",1
"2009","07","São João do Rio do Peixe",1
"2009","07","São João do Tigre",1
"2009","07","São José de Espinharas",1
"2009","07","São José de Piranhas",1
"2009","07","São José dos Cordeiros",1
"2009","07","São Miguel de Taipu",1
"2009","07","Sapé",1
"2009","07","Serra Redonda",1
"2009","07","Serraria",1
"2009","07","Sobrado",1
"2009","07","Solânea",1
"2009","07","Taperoá",1
"2009","07","Teixeira",1
"2009","07","Triunfo",1
"2009","07","Uiraúna",1
"2009","07","Umbuzeiro",1
"2009","07","Várzea",1
"2009","07","Vieirópolis",1
"2009","07","Vista Serrana",1
"2009","07","Zabelê",1
"2009","08","Aguiar",1
"2009","08","Alagoinha",1
"2009","08","Alcantil",1
"2009","08","Algodão de Jandaíra",1
"2009","08","Araruna",1
"2009","08","Areial",1
"2009","08","Bananeiras",1
"2009","08","Barra de Santa Rosa",1
"2009","08","Barra de São Miguel",1
"2009","08","Belém do Brejo do Cruz",1
"2009","08","Bernardino Batista",1
"2009","08","Boa Ventura",1
"2009","08","Boa Vista",1
"2009","08","Bom Jesus",1
"2009","08","Bom Sucesso",1
"2009","08","Bonito de Santa Fé",1
"2009","08","Borborema",1
"2009","08","Brejo dos Santos",1
"2009","08","Caaporã",1
"2009","08","Cabaceiras",1
"2009","08","Cachoeira dos Índios",1
"2009","08","Cacimba de Dentro",1
"2009","08","Cajazeirinhas",1
"2009","08","Caldas Brandão",1
"2009","08","Capim",1
"2009","08","Carrapateira",1
"2009","08","Casserengue",1
"2009","08","Caturité",1
"2009","08","Coxixola",1
"2009","08","Cuité de Mamanguape",1
"2009","08","Cuitegi",1
"2009","08","Curral de Cima",1
"2009","08","Diamante",1
"2009","08","Gado Bravo",1
"2009","08","Guarabira",1
"2009","08","Igaracy",1
"2009","08","Itapororoca",1
"2009","08","Itatuba",1
"2009","08","Jacaraú",1
"2009","08","Jericó",1
"2009","08","Joca Claudino",1
"2009","08","Juarez Távora",1
"2009","08","Juazeirinho",1
"2009","08","Junco do Seridó",1
"2009","08","Juru",1
"2009","08","Lagoa",1
"2009","08","Lastro",1
"2009","08","Logradouro",1
"2009","08","Lucena",1
"2009","08","Mãe d'Água",1
"2009","08","Marizópolis",1
"2009","08","Mataraca",1
"2009","08","Matinhas",1
"2009","08","Maturéia",1
"2009","08","Mogeiro",1
"2009","08","Nazarezinho",1
"2009","08","Nova Olinda",1
"2009","08","Nova Palmeira",1
"2009","08","Passagem",1
"2009","08","Paulista",1
"2009","08","Pedras de Fogo",1
"2009","08","Piancó",1
"2009","08","Picuí",1
"2009","08","Pilões",1
"2009","08","Pilõezinhos",1
"2009","08","Pirpirituba",1
"2009","08","Pocinhos",1
"2009","08","Poço Dantas",1
"2009","08","Remígio",1
"2009","08","Riachão",1
"2009","08","Riachão do Bacamarte",1
"2009","08","Riachão do Poço",1
"2009","08","Riacho dos Cavalos",1
"2009","08","Rio Tinto",1
"2009","08","Salgadinho",1
"2009","08","Salgado de São Félix",1
"2009","08","Santa Cruz",1
"2009","08","Santa Inês",1
"2009","08","Santa Teresinha",1
"2009","08","Santana de Mangueira",1
"2009","08","São Francisco",1
"2009","08","São João do Rio do Peixe",1
"2009","08","São João do Tigre",1
"2009","08","São José de Espinharas",1
"2009","08","São José de Piranhas",1
"2009","08","São José dos Cordeiros",1
"2009","08","São Miguel de Taipu",1
"2009","08","Sapé",1
"2009","08","Serra Redonda",1
"2009","08","Serraria",1
"2009","08","Sobrado",1
"2009","08","Solânea",1
"2009","08","Taperoá",1
"2009","08","Teixeira",1
"2009","08","Triunfo",1
"2009","08","Uiraúna",1
"2009","08","Umbuzeiro",1
"2009","08","Várzea",1
"2009","08","Vieirópolis",1
"2009","08","Vista Serrana",1
"2009","08","Zabelê",1
"2009","09","Aguiar",1
"2009","09","Alagoinha",1
"2009","09","Alcantil",1
"2009","09","Algodão de Jandaíra",1
"2009","09","Araruna",1
"2009","09","Areial",1
"2009","09","Bananeiras",1
"2009","09","Barra de Santa Rosa",1
"2009","09","Barra de São Miguel",1
"2009","09","Belém do Brejo do Cruz",1
"2009","09","Bernardino Batista",1
"2009","09","Boa Ventura",1
"2009","09","Boa Vista",1
"2009","09","Bom Jesus",1
"2009","09","Bom Sucesso",1
"2009","09","Bonito de Santa Fé",1
"2009","09","Borborema",1
"2009","09","Brejo dos Santos",1
"2009","09","Caaporã",1
"2009","09","Cabaceiras",1
"2009","09","Cachoeira dos Índios",1
"2009","09","Cacimba de Dentro",1
"2009","09","Cajazeirinhas",1
"2009","09","Caldas Brandão",1
"2009","09","Capim",1
"2009","09","Carrapateira",1
"2009","09","Casserengue",1
"2009","09","Caturité",1
"2009","09","Coxixola",1
"2009","09","Cuité de Mamanguape",1
"2009","09","Cuitegi",1
"2009","09","Curral de Cima",1
"2009","09","Diamante",1
"2009","09","Gado Bravo",1
"2009","09","Guarabira",1
"2009","09","Igaracy",1
"2009","09","Itapororoca",1
"2009","09","Itatuba",1
"2009","09","Jacaraú",1
"2009","09","Jericó",1
"2009","09","Joca Claudino",1
"2009","09","Juarez Távora",1
"2009","09","Juazeirinho",1
"2009","09","Junco do Seridó",1
"2009","09","Juru",1
"2009","09","Lagoa",1
"2009","09","Lastro",1
"2009","09","Logradouro",1
"2009","09","Lucena",1
"2009","09","Mãe d'Água",1
"2009","09","Marizópolis",1
"2009","09","Mataraca",1
"2009","09","Matinhas",1
"2009","09","Maturéia",1
"2009","09","Mogeiro",1
"2009","09","Nazarezinho",1
"2009","09","Nova Olinda",1
"2009","09","Nova Palmeira",1
"2009","09","Ouro Velho",1
"2009","09","Passagem",1
"2009","09","Patos",1
"2009","09","Paulista",1
"2009","09","Pedras de Fogo",1
"2009","09","Piancó",1
"2009","09","Picuí",1
"2009","09","Pilões",1
"2009","09","Pilõezinhos",1
"2009","09","Pirpirituba",1
"2009","09","Pocinhos",1
"2009","09","Poço Dantas",1
"2009","09","Pombal",1
"2009","09","Remígio",1
"2009","09","Riachão",1
"2009","09","Riachão do Bacamarte",1
"2009","09","Riachão do Poço",1
"2009","09","Riacho dos Cavalos",1
"2009","09","Rio Tinto",1
"2009","09","Salgadinho",1
"2009","09","Salgado de São Félix",1
"2009","09","Santa Cruz",1
"2009","09","Santa Inês",1
"2009","09","Santa Teresinha",1
"2009","09","Santana de Mangueira",1
"2009","09","São Francisco",1
"2009","09","São João do Rio do Peixe",1
"2009","09","São João do Tigre",1
"2009","09","São José de Espinharas",1
"2009","09","São José de Piranhas",1
"2009","09","São José dos Cordeiros",1
"2009","09","São Miguel de Taipu",1
"2009","09","Sapé",1
"2009","09","Serra Redonda",1
"2009","09","Serraria",1
"2009","09","Sobrado",1
"2009","09","Solânea",1
"2009","09","Taperoá",1
"2009","09","Teixeira",1
"2009","09","Triunfo",1
"2009","09","Uiraúna",1
"2009","09","Umbuzeiro",1
"2009","09","Várzea",1
"2009","09","Vieirópolis",1
"2009","09","Vista Serrana",1
"2009","09","Zabelê",1
"2009","10","Aguiar",1
"2009","10","Alagoinha",1
"2009","10","Alcantil",1
"2009","10","Algodão de Jandaíra",1
"2009","10","Araruna",1
"2009","10","Areial",1
"2009","10","Bananeiras",1
"2009","10","Barra de Santa Rosa",1
"2009","10","Barra de São Miguel",1
"2009","10","Belém do Brejo do Cruz",1
"2009","10","Bernardino Batista",1
"2009","10","Boa Ventura",1
"2009","10","Boa Vista",1
"2009","10","Bom Jesus",1
"2009","10","Bom Sucesso",1
"2009","10","Bonito de Santa Fé",1
"2009","10","Borborema",1
"2009","10","Brejo dos Santos",1
"2009","10","Caaporã",1
"2009","10","Cabaceiras",1
"2009","10","Cachoeira dos Índios",1
"2009","10","Cacimba de Dentro",1
"2009","10","Cajazeirinhas",1
"2009","10","Caldas Brandão",1
"2009","10","Capim",1
"2009","10","Carrapateira",1
"2009","10","Casserengue",1
"2009","10","Caturité",1
"2009","10","Coxixola",1
"2009","10","Cuité de Mamanguape",1
"2009","10","Cuitegi",1
"2009","10","Curral de Cima",1
"2009","10","Diamante",1
"2009","10","Gado Bravo",1
"2009","10","Guarabira",1
"2009","10","Igaracy",1
"2009","10","Itapororoca",1
"2009","10","Itatuba",1
"2009","10","Jacaraú",1
"2009","10","Jericó",1
"2009","10","Joca Claudino",1
"2009","10","Juarez Távora",1
"2009","10","Juazeirinho",1
"2009","10","Junco do Seridó",1
"2009","10","Juru",1
"2009","10","Lagoa",1
"2009","10","Lastro",1
"2009","10","Logradouro",1
"2009","10","Lucena",1
"2009","10","Mãe d'Água",1
"2009","10","Marizópolis",1
"2009","10","Mataraca",1
"2009","10","Matinhas",1
"2009","10","Maturéia",1
"2009","10","Mogeiro",1
"2009","10","Nazarezinho",1
"2009","10","Nova Olinda",1
"2009","10","Nova Palmeira",1
"2009","10","Ouro Velho",1
"2009","10","Passagem",1
"2009","10","Patos",1
"2009","10","Paulista",1
"2009","10","Pedras de Fogo",1
"2009","10","Piancó",1
"2009","10","Picuí",1
"2009","10","Pilões",1
"2009","10","Pilõezinhos",1
"2009","10","Pirpirituba",1
"2009","10","Pocinhos",1
"2009","10","Poço Dantas",1
"2009","10","Pombal",1
"2009","10","Remígio",1
"2009","10","Riachão",1
"2009","10","Riachão do Bacamarte",1
"2009","10","Riachão do Poço",1
"2009","10","Riacho dos Cavalos",1
"2009","10","Rio Tinto",1
"2009","10","Salgadinho",1
"2009","10","Salgado de São Félix",1
"2009","10","Santa Cruz",1
"2009","10","Santa Inês",1
"2009","10","Santa Teresinha",1
"2009","10","Santana de Mangueira",1
